subway_id,name,address,lat,lng,waze,business_hours
109,Subway Subang Parade,"LGC17, Lower Ground Floor, Subang Parade Shopping Centre, Jalan Kemajuan Subang, Ss 16, 47500 Subang Jaya, Selangor",3.081489,101.585103,https://www.waze.com/en/live-map/directions/my/selangor/subang-jaya/subway-subang-parade-mall?place=ChIJR-sOzp5NzDERyLXi0ZNbEGw,"Monday - Sunday, 9:00 AM - 10:00 PM"
110,Subway Temerloh,"No 19, Jalan Sudirman 2,Bandar Temerloh,28000 Temerloh, Pahang",3.449613,102.415563,https://www.waze.com/en/live-map/directions/subway-temerloh-jalan-sudirman-2-27?place=w.67108899.671220057.3946081,"Monday - Sunday, 9:30 AM - 10:30 PM"
111,Subway Setia City Mall,"LG-078, Lower Ground Floor, Setia City Mall, Bandar Setia Alam, 40170 Shah Alam, Selangor",3.109469,101.460218,"https://waze.com/ul?ll=3.109469,101.460218","Monday - Sunday, 10:00 AM - 10:00 PM"
112,Subway KL East Mall,"LG 37  , Lower Ground Floor, KL East Mall, 823 Jalan Lingkaran Tengah 2, KL Timur, 53100 Kuala Lumpur",3.224754,101.730533,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/kuala-lumpur/subway-kl-east-mall?place=ChIJ98w9Q285zDERzcGnUTqyW_U,"Sunday – Thursday, 10:00 AM – 8:00PM; Friday & Saturday, 9:00 AM – 8:00PM"
113,Subway Bandar Sri Permaisuri,"Lot R-G-07, Ground Floor Q Avenue, Kompleks Permaisuri Q, No.6,Jalan Sri Permaisuri, Bandar Sri Permaisuri, Cheras 56000 Kuala Lumpur",3.101187,101.711708,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/kuala-lumpur/subway-@-bandar-sri-permaisuri?place=ChIJOdM1NoI1zDERNMFVeFKzCJk,"Monday - Sunday, 10:00 AM - 9:00 PM"
114,Subway Bukit Mahkota,"No 12, Jalan Seri Putra 1/25, Bandar Seri Putra, 43000 Kajang, Selangor ",2.886468,101.791289,https://www.waze.com/en/live-map/directions/subway-bukit-mahkota-jalan-seri-putra-15-12g-kajang?place=w.66715677.667091233.25089748,"Monday - Sunday, 8:00 AM - 10:00 PM"
115,Subway Mahkota Cheras,"32G, Jalan Temenggung 1/9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",3.050916,101.789313,https://www.waze.com/en/live-map/directions/my/selangor/cheras/subway-mahkota-cheras?place=ChIJMyT9PzA1zDER7wCQsKhyL2s,"Monday - Sunday, 10:00 AM - 11:00 PM"
116,Subway Eco Grandeur,"19, Ruang Niaga Eco Grandeur, Persiaran Mokhtar Dahari,42300 Bandar Puncak Alam,Selangor Darul Ehsan.",3.225739,101.456014,https://www.waze.com/en/live-map/directions/my/selangor/subway-eco-grandeur?place=ChIJYQ7BGW5bzDERBhKaTphJnX8,"Monday - Sunday, 8:00 AM - 10:00 PM"
117,Subway KLCC,"Lot F208, Second Floor, Suria KLCC, Jalan Ampang, Golden, 50088 Kuala Lumpur",3.159186,101.712392,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/kuala-lumpur/subway-@-suria-klcc?place=ChIJ4w-9zNY3zDER1BwAcFWcn74,"Monday - Sunday, 10:00 AM - 10:00 PM"
118,Subway Banting,"No 7G Ground Floor, Jalan Cemerlang 1A, Pusat Perdagangan Banting, 42700 Banting, Selangor",2.812757,101.508583,https://www.waze.com/en/live-map/directions/my/selangor/banting/subway-banting?place=ChIJ23CueBqlzTER22nYREN2D5Y,"Monday - Sunday, 8:00 AM - 10:00 PM"
119,Subway Bentong,"P10-G, Jalan MG1, Pusat Perniagaan Mutiara Gemilang, 28700 Bentong, Malaysia",3.538956,101.901818,https://www.waze.com/en/live-map/directions/my/pahang/bentong/subway-bentong?place=ChIJqwUOe3wFzDER1d8I-uqcZCQ,"Monday - Sunday, 8:00 AM - 10:00 PM"
120,Subway Kuala Selangor,"No G-2 (Ground Floor), Jalan Bendahara 1A, Taman Bendahara, 45000 Kuala Selangor, Selangor. ",3.322146,101.266424,https://www.waze.com/en/live-map/directions/subway-jalan-bendahara-1a-kuala-selangor?place=w.66388001.663683404.26177754,"Monday - Sunday, 8:00 AM - 10:00 PM"
121,Subway Sri Serdang,"No 11 Jalan 18/34 Taman Sri Serdang, Seri Kembangan 43300 Selangor",3.008624,101.713288,https://www.waze.com/en/live-map/directions/subway-sri-serdang-jalan-1834-11-seri-kembangan?place=w.66650142.666566957.26164017,"Monday - Sunday, 8:00 AM - 10:00 PM"
122,Subway Alam Budiman,27G Jalan Pulau Lumut P U/10 P Taman Alam Budiman 40150 Shah Alam,3.144571,101.48136,https://www.waze.com/en/live-map/directions/subway-alam-budiman-jalan-pulau-lumut-p-u10p-27-shah-alam?place=w.66519071.665059642.27218414,"Monday - Sunday, 9:30 AM - 10:00 PM"
123,Subway Kepong,"91, Jalan Metro Barat Perdana 1, Taman Usahawan Kepong, 52100 Kuala Lumpur ",3.214719,101.639538,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/kuala-lumpur/subway-kepong-metro-prima?place=ChIJcyKJRLdHzDERdeFs6es6yK4,"Monday - Sunday, 8:00 AM - 8:30 PM"
124,Subway Damansara Damai,"G001, Seasons Square, Jalan Pju 10/3C, Damansara Damai, 47830  Petaling Jaya, Selangor ",3.19596,101.59221,https://www.waze.com/en/live-map/directions/my/selangor/pj/subway-damansara-damai-outlet?place=ChIJC3Ibl2hFzDERwxPbt2vGpi4,"Monday - Sunday, 7:30 AM - 10:00 PM"
125,Subway Shell Salak Tinggi,"Lot 343, Jalan Bukit Changgang-Nilai, Bandar Baru Salak Tinggi, 43900 Sepang, Selangor.",2.805323,101.723729,"https://waze.com/ul?ll=2.805323,101.723729",Monday - Sunday (8:00AM - 10:00PM)
126,Subway Kidzania KL,"Kidzania Kuala Lumpur, Lot 11, Lower Ground Curve NX, No.18 Jalan PJU 7/5, 47810 Mutiara Damansara, Petaling Jaya Selangor",3.158034,101.6138,"https://waze.com/ul?ll=3.158034,101.613800",Mon - Sun : 10am-6pmTues : Close
127,Subway Eco Majestic,"1-3A Blok 1, Jalan Eco Majestic 10/1, Eco Majestic, 43500 Semenyih Selangor ",2.898997,101.833205,https://www.waze.com/en/live-map/directions/my/selangor/semenyih/subway-@-eco-majestic?place=ChIJsbCNg-3PzTERds43XoAEquA,"Monday - Sunday, 8:00 AM - 10:00 PM"
128,Subway BTHO,"No 5A, Ground Floor, Jalan Suarasa 8/3 Bandar Tun Hussien Onn, 43200 Cheras, Selangor Darul Ehsan",3.046735,101.76065,https://www.waze.com/en/live-map/directions/my/selangor/cheras/subway-bandar-tun-hussein-onn?place=ChIJKQ4pWYM1zDER1Z5A7QP-0XI,"Monday - Sunday, 7:30 AM - 10:00 PM"
129,Subway Thomson Hospital,"GF-Unit 1109-3, 11 Jalan Teknologi PJU 5, 47810 Kota Damansara, Petaling Jaya, Selangor",3.149023,101.5788,https://www.waze.com/en/live-map/directions/my/selangor/pj/subway-thomson-hospital-kota-damansara?place=ChIJA8VxjANPzDERHq2EmG3gs9Q,"Monday - Friday, 8:00 AM – 9:00PM; Saturday & Sunday, 9:00 AM – 7:00PM"
130,Subway BHP Jalan Kuching,"BHPetrol Jalan Kuching, Lot PT 4283 & Lot 6086 Jalan Kuching, 52100 Kuala Lumpur.",3.18844,101.670158,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/kuala-lumpur/subway-@-bhp-jalan-kuching?place=ChIJH9__naBJzDERIoGI17o-ttQ,"Monday - Sunday, 7:30 AM - 10:00 PM"
131,Subway Hero Puchong,"Lot No G-13 , Hero Puchong, Lot 1, Jalan Puteri 1/1 , 43200 Puchong, Selangor. ",3.025863,101.618133,https://www.waze.com/en/live-map/directions/my/selangor/puchong/subway-@-hero-market-bandar-puteri?place=ChIJVVVVVaK0zTERxDwfsn9pkkI,"Monday - Sunday, 9:00 AM - 9:00 PM"
132,Subway Southville City,"Lot E4-G-2 Block E Savanna Boulevard Retail Jalan BBLS 2, Bandar Baru Lembah Selatan 43800 Dengkil Selangor",2.904341,101.76447,https://www.waze.com/en/live-map/directions/my/selangor/kajang/subway-southville-city?place=ChIJu2--kJnJzTERejBdzyJYJyI,"Monday - Sunday, 8:00 AM - 10:00 PM"
133,Subway Setia Taipan,"No 58-G Jalan Setia Utama  As U13/As, Bandar Setia Alam, 40170 Shah Alam, Selangor ",3.125382,101.46857,https://www.waze.com/en/live-map/directions/my/selangor/shah-alam/subway-@-setia-taipan?place=ChIJh1cdiA1RzDERqUg9sd1Zw8U,"Monday - Sunday, 8:00 AM - 10:00 PM"
134,Subway Ole-ole,"Lot 1-3A, Ground Floor, Ole Ole Shopping Centre, No. 7, Jalan Pinang A 18/A, Seksyen 18, 40200 Shah Alam, Selangor ",3.043655,101.516821,https://www.waze.com/en/live-map/directions/my/selangor/shah-alam/subway-ole-ole?place=ChIJQ7bfKchTzDERklToQRN7jIE,"Monday - Sunday, 10:00 AM - 10:00 PM"
135,Subway Pavilion Bukit Jalil ,"Lot 1.40.00, Persiaran Jalil Utama, Bukit Jalil, Kuala Lumpur ",3.050264,101.671016,https://www.waze.com/en/live-map/directions/my/federal-territory-of-kuala-lumpur/kuala-lumpur/subway-@-pavilion-bukit-jalil?place=ChIJ5feNFj5LzDERnz6TuHwTHFo,"Monday - Sunday, 9:30 AM - 10:00 PM"
136,Subway @TimurBay Balok,"TR-10, Timur Bay @ Balok, Jalan Kuantan – Kemaman,26100 Kuantan, Pahang ",3.901533,103.364574,https://www.waze.com/en/live-map/directions/my/pahang/kuantan/subway-@timurbay-balok?place=ChIJkXY3NdyjyDERYsxgd3nLWPU,"Monday - Sunday, 9:00 AM - 10:00 PM"
137,Subway Country Homes,"9, Jalan Pusat BCH 1A, Bandar Country Homes, 48000 Rawang, Selangor",3.32351,101.525893,https://www.waze.com/en/live-map/directions/my/selangor/rawang/subway-bandar-country-homes-rawang?place=ChIJ-5TidqJDzDERuvUES0Nnsgg,"Monday - Sunday, 8:00 AM - 10:00 PM"
138,Subway Hentian Kajang,"5G, Jalan Hentian, Pusat Hentian Kajang, Jalan Reko, 43000 Kajang Selangor",2.966968,101.790229,https://www.waze.com/en/live-map/directions/my/selangor/kajang/subway-hentian-kajang?place=ChIJuTrSs13LzTERs3t41zY0X1Y,"Monday - Sunday, 8:00 AM - 10:00 PM"
139,Subway Bloom,"G-16, Pangsapuri Eco Bloom, Tingkat Eco Meadows 1, 14100 Simpang Ampat, Pulau Pinang",5.25922,100.468693,https://www.waze.com/en/live-map/directions/my/pulau-pinang/simpang-ampat/subway-eco-bloom?place=ChIJMZQvNM23SjAR4oVFqaBc7Ns,"Monday - Sunday, 10:00 AM - 10:00 PM"
140,Subway Petron Ukay Perdana,"No. PT 5765, Jln Ukay Perdana, Ukay Perdana, 68000 Ampang, Selangor",3.19712,101.775058,https://www.waze.com/en/live-map/directions/my/selangor/ampang/subway-petron-ukay-perdana?place=ChIJo0u0S085zDERqPaK5YAiCEU,Monday - Sunday (8:00AM - 10:00PM)
141,Subway Bandar Enstek,"No 85 Jalan 6/1B, Timur @ Enstek, 71760 Bandar Enstek, Negeri Sembilan.",2.748408,101.764729,https://www.waze.com/en/live-map/directions/my/negeri-sembilan/bandar-baru-enstek/subway-enstek?place=ChIJaSA0IHrBzTERxFhaHwU79XI,"Monday - Sunday, 10:00 AM - 10:00 PM"
142,Subway Dengkil,"No 23 (Aras Bawah), Jalan Deluxe 3, Pusat Perdagangan Deluxe, 43800 Dengkil, Selangor, Malaysia",2.863618,101.676015,https://www.waze.com/en/live-map/directions/my/selangor/dengkil/subway-dengkil?place=ChIJDywXYxG5zTEROGSndw1CN0c,"Monday - Sunday, 8:00 AM - 10:00 PM"
143,Subway Lotus Cheras,"Lot G27-G29, No.2, Jalan Midah 2, Taman Midah, 56000 Cheras, Kuala Lumpur",3.099541,101.734766,"https://waze.com/ul?ll=3.099541,101.734766","Monday - Sunday, 9:30 AM - 9:00 PM"
144,Subway Equine Park,"7-G, Jalan Putra Permai 1A, Taman Equine, 43300 Seri Kembangan, Selangor. ",2.996182,101.669745,https://www.waze.com/en/live-map/directions/my/selangor/seri-kembangan/subway-equine-park?place=ChIJQWbBMNO1zTERb4qKY97QGxs,"Monday - Sunday, 8:00 AM - 10:00 PM"
145,Subway Mydin Jengka,"Lot Pt 27931 (Hsm 21160),Mukim Chenor, Daerah Maran,Pahang Darul Makmur.",3.773259,102.542843,"https://waze.com/ul?ll=3.773259,102.542843",Monday - Sunday (8:00AM - 10:00PM)
146,Subway Syopz,"G-5, The Boardwalk, No.2, Jalan Taylor’s, 47500 Subang Jaya, Selangor Darul Ehsan",3.064467,101.616106,https://www.waze.com/en/live-map/directions/subway-syopz-mall-lot-lg1-7-taylor-college-lakeside-campus-subang-jaya?place=w.66584607.665977138.27399053,"Monday - Saturday, 10:00 AM – 10:00PM; Sunday, Closed"
147,Subway Lotuss Rawang,"G18, Lotus’s Rawang, No 1 Jalan Rawang 48000 Rawang Selangor.",3.302715,101.59828,https://www.waze.com/en/live-map/directions/my/selangor/rawang/subway-@-lotuss-rawang?place=ChIJHS1l7qlDzDERDYp3SOX-fd8,"Monday - Sunday, 10:00 AM - 10:00 PM"
148,Subway Matahari Mall,"Lot S15 & S16 , Ground Floor, Matahari Mall, No. 1, PJS 2/18, Taman Maju Jaya, 46000 Petaling Jaya,Selangor",3.080121,101.638012,"https://waze.com/ul?ll=3.080121,101.638012",Monday - Sunday (10:00AM - 9:30PM)
149,Subway SPARK,"1-01 Plaza Salak Park, No 2, Jalan 1/125E, Taman Desa Petaling, 57100 Kuala Lumpur",3.082778,101.702471,"https://waze.com/ul?ll=3.082778,101.702471",Monday - Sunday (8:00AM - 10:00PM)
150,Subway Cameron Highland,"B-G-23, Presint 1, Cameron Centrum, 39100 Brinchang Cameron Highlands, Pahang",4.495147,101.389435,https://www.waze.com/en/live-map/directions/my/pahang/brinchang/subway-cameron-centrum?place=ChIJEyewFclZyjERp4y2Cajhl6o,"Monday - Sunday, 9:00 AM - 11:00 PM"
151,Subway Sunway Pyramid,"LG2.32, Lower Ground Two, Sunway Pyramid, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor",3.072606,101.607723,https://www.waze.com/en/live-map/directions/my/selangor/pj/subway-sunway-pyramid?place=ChIJm21YdodMzDERFtdyEMzPHLI,"Monday - Sunday, 10:00 AM - 10:00 PM"
152,Subway Caltex Serdang,"No.2, Lot.14985, Jalan SR 8/1, Taman Putra Indah, 43300, Seri Kembangan, Selangor",3.047098,101.704403,"https://waze.com/ul?ll=3.047098,101.704403","Monday - Sunday, 8:00 AM - 10:00 PM"
153,Subway Subang Bestari,"No 4, Jalan Nova N U5/N, Seksyen U5, 40150 Shah Alam, Selangor",3.178129,101.547335,https://www.waze.com/en/live-map/directions/subway-subang-bestari-jalan-nova-u5n-4-shah-alam?place=w.66519072.665518398.26851094,"Monday - Sunday, 10:00 AM - 10:00 PM"
154,Subway Denai Alam,"Unit Ground Floor, No 7, Jalan Electron E U16/E, Seksyen U16, 40160 Shah Alam,Selangor",3.161212,101.511881,https://www.waze.com/en/live-map/directions/my/selangor/shah-alam/subway-denai-alam?place=ChIJ-3Els5pRzDERJRqqSNFklxg,"Monday - Sunday, 8:15 AM - 9:45 PM"
155,Subway Aeon Taman Maluri,"Lot G32,AEON Mall Taman Maluri, Jalan Jejaka, Taman Maluri Cheras 55100, Kuala Lumpur",3.125925,101.728399,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/cheras/subway-aeon-taman-maluri?place=ChIJxZc1CgI3zDER0L07egWJ6A4,"Sunday - Thursday, 10:00 AM – 10:00PM; Friday & Saturday, 10:00 AM – 10:30PM"
156,Subway Batang Kali,"60-1, Jalan Ara 2, Pusat Perdagangan Ara Seksyen 5, Bandar Utama Batang Kali, 44300 Batang Kali, Selangor.",3.455017,101.662391,https://www.waze.com/en/live-map/directions/subway-batang-kali-jalan-ara-2-60?place=w.66650147.666239321.27246458,"Monday - Sunday, 8:00 AM - 10:00 PM"
157,Subway Subang Perdana,"No. 17-G, Jalan Dinar D U3/D, Seksyen U3, 40150 Shah Alam, Selangor",3.148819,101.545546,https://www.waze.com/en/live-map/directions/my/selangor/subang-jaya/subway-subang-perdana?place=ChIJ4cb8F1BPzDERwkdC9tagYg0,"Monday - Sunday, 8:00 AM - 10:00 PM"
158,Subway KL Gateway,"G1.K5, Lower Ground 1, KL Gateway Mall, 2, Jalan Kerinchi, 59200 Kuala Lumpur",3.114111,101.66327,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/kuala-lumpur/subway-kl-gateway-mall?place=ChIJ1cy2C85JzDERxEe6xZaRRyg,Monday - Sunday (8:00AM - 10:00PM)
159,Subway Lotuss Selayang,"Lot F-18 & 18 (External) No. 1081, Jalan Ipoh Mukim Batu 51200 Kuala Lumpur",3.222777,101.670945,"https://waze.com/ul?ll=3.222777,101.670945",Monday - Sunday (10:00AM - 10:00PM)
160,Subway Batu Berendam,"No. 7, Jalan Mutiara Melaka 4 Taman Mutiara Melaka 75350 Melaka.",2.240147,102.259756,https://www.waze.com/en/live-map/directions/my/melaka/batu-berendam/subway?place=ChIJzwepZ__v0TERPqtJ3pGBLHo,"Monday - Sunday, 8:00 AM - 10:00 PM"
161,Subway Hartamas SC,"Lot G-22A & G-22B . Hartamas Shopping Center, 60, Jalan Sri Hartamas 1, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.163504,101.656995,"https://waze.com/ul?ll=3.163504,101.656995",Monday - Sunday (10:00AM - 10:00PM)
162,Subway Paradigm Mall,"LG-33A(P), LG Floor No. 1, Jalan SS7/26A Kelana Jaya 47301 Petaling Jaya Selangor",3.105084,101.596048,"https://waze.com/ul?ll=3.105084,101.596048","Monday - Sunday, 10:00 AM - 10:00 PM"
163,Subway Damen,"LG38, Lower Ground Floor Damen USJ 1 Jalan Persiaran Kewajipan USJ 1 47600 Subang Jaya",3.058525,101.59267,https://www.waze.com/en/live-map/directions/my/selangor/subang-jaya/subway-da-men?place=ChIJ9-92ti9NzDERgRUlEJ3Y8Wc,"Monday - Sunday, 10:00 AM - 10:00 PM"
164,Subway Tropicana Garden,"CC-K55A, Concourse Floor, No. 2A, Persiaran Surian Tropicana Indah, 47810 Petaling Jaya, Selangor",3.149188,101.593094,"https://waze.com/ul?ll=3.149188,101.593094",Monday - Sunday (10:00AM - 10:00PM)
165,Subway Main Place,"LG33, Main Place Mall USJ, Jalan USJ 21/10, Persiaran Kewajipan, 47630 Subang Jaya, Selangor.  ",3.02632,101.581147,https://www.waze.com/en/live-map/directions/my/selangor/subang-jaya/subway?place=ChIJjb3QkzGzzTERYh-RwcOFeEY,"Monday - Sunday, 10:00 AM - 10:00 PM"
166,Subway KLIA2,"S1-1A- A19, Sector 1, Gate J, KLIA 2, 64000 KLIA, Sepang Selangor ",2.734453,101.72228,https://www.waze.com/en/live-map/directions/my/selangor/subway?place=ChIJH0w-j8i_zTER-Ac_NnieL4E,"Monday - Sunday, 9:00 AM - 8:00 PM"
167,Subway Sungai Rengit,"89(Ground floor), Jalan Hee Seng, Sungai Rengit, 81620 Pengerang, Johor.",1.350794,104.223669,"https://waze.com/ul?ll=1.350794,104.223669",Monday - Sunday (8:00AM - 10:00PM)
168,Subway Intermark Mall,"The Intermark, Intermark Mall, 348, Jalan Tun Razak, 50400 Kuala Lumpur",3.161545,101.719918,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/kuala-lumpur/subway-the-intermark?place=ChIJ48goZMU3zDERrTBFRU1gP-Mhttps://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-kuala-lumpur/kuala-lumpur/subway-the-intermark?place=ChIJ48goZMU3zDERrTBFRU1gP-M,"Monday - Sunday, 10:00 AM - 10:00 PM"
169,Subway Bandar Saujana Putra,"No. 11, Jalan SP 1/1, Bandar Saujana Putra, 42610 Jenjarom, Selangor",2.951905,101.576533,https://www.waze.com/en/live-map/directions/my/selangor/subway-bandar-saujana-putra?place=ChIJjReM5PWxzTERoyNPxLPojqI,"Monday - Sunday, 8:00 AM - 10:00 PM"
170,Subway Dataran Pahlawan Melaka Megamall,"G-001, Dataran Pahlawan Melaka Megamall, Jalan Merdeka Bandar Hilir 75000, Melaka",2.189751,102.252619,https://www.waze.com/en/live-map/directions/my/melaka/melaka/subway-@-dataran-pahlawan?place=ChIJY4R_6ODx0TERBtIrqcjhqno,"Monday - Sunday, 10:00 AM - 10:00 PM"
171,Subway Aeon Bandaraya,"G 78B, Aeon Bandaraya Shopping Centre No.2, Jalan Lagenda Taman 1-Lagenda 75400, Melaka ",2.211924,102.247772,"https://www.waze.com/en/live-map/directions/subway-aeon-bandaraya-melaka-aeon-bandaraya-melaka-shopping-centre,-lot-g78b?place=w.66977814.670105821.27398398","Monday - Sunday, 10:00 AM - 10:00 PM"
172,Subway Mahkota Parade,"No.1, Jalan Merdeka, Lot KG5E Ground Floor, Melaka",2.188287,102.249271,https://www.waze.com/en/live-map/directions/my/malacca/malacca/subway-mahkota-parade?place=ChIJyR00DnXx0TER3gViRhC5ymQ,Monday - Sunday (10:00AM - 10:00PM)
173,Subway Retail Unit 12,"Retail Unit 12, Galeria PJH, Aras 1, Jalan 4B, Persiaran Perdana, Presinct 4, Putrajaya, 62100",2.913198,101.684225,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-putrajaya/putrajaya/subway?place=ChIJlfQlTkO3zTERZe1cHOXACXo,"Monday - Sunday, 8:00 AM - 8:00 PM"
174,Subway Alamanda Shopping Centre,"Alamanda Shopping Centre, Jalan Alamandra Precinct 1, Lot LG33B, Lower Grd Floor, Putrajaya, 62000",2.939529,101.710617,"https://www.waze.com/en/live-map/directions/subway-alamanda-lg33b,-alamanda-shopping-centre-putrajaya?place=w.66650141.666566950.27401139","Monday - Sunday, 10:00 AM - 10:00 PM"
175,Subway 9 Avenue,"Shop 3, Ground Floor, 9 Avenue, Taman Koporat, Putra Nilai, 71800 Nilai, Negeri Sembilan",2.811007,101.79164,"https://www.waze.com/en/live-map/directions/subway-9-avenue-shop-3,-ground-floor,-9-avenue-nilai?place=w.66715676.667091225.12045911","Monday - Sunday, 9:00 AM - 10:00 PM"
176,Subway Mydin MITC,"Mydin Hypermarket. 12 Mydin Mall MITC, G-01, Melaka, ME, Malaysia 75450 ",2.270642,102.291999,https://www.waze.com/en/live-map/directions/subway-mydin-mitc-melaka-g01-mydin-mitc-melaka-ayer-keroh?place=w.67043351.670367971.27398311,"Monday - Sunday, 9:00 AM - 10:00 PM"
177,Subway Palm Mall,"Lot 39 UG Floor, Palm Mall, Jalan Sungai Ujong, Seremban, 70200 Malaysia",2.719856,101.9229,"https://www.waze.com/en/live-map/directions/subway-palm-mall-lot-39,-ug-floor,-palm-mall-seremban?place=w.66781211.667943184.27398137","Monday - Sunday, 10:00 AM - 8:00 PM"
178,Subway Mydin Senawang,"Lot G-01, No. 110 Jalan BPS 7, Mydin Mall Senawang, 70450 Seremban, Negeri Sembilan, Malaysia",2.701351,101.980048,"https://waze.com/ul?ll=2.701351,101.980048","Monday - Sunday, 9:00 AM - 9:30 PM"
179,Subway Melaka Sentral,"KM12, Zone C, Bangunan Terminal Melaka Sentral, Jalan Tun Abdul Razak, 75300 Peringgit, Melaka, Malaysia",2.221155,102.250083,https://www.waze.com/en/live-map/directions/my/melaka/melaka/subway?place=ChIJuRtmGibw0TERKPnUw5iy7As,"Monday - Sunday, 9:30 AM - 7:00 PM"
180,Subway Aeon Seremban,"Lot G61, Aeon Seremban 2, 112 Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",2.701384,101.911948,"https://www.waze.com/en/live-map/directions/subway-aeon-seremban-2-persiaran-s2,-lot-g61,-aeon-seremban-2,-70300,-seremban-2?place=w.66781211.667877646.27400818","Monday - Sunday, 10:00 AM - 10:00 PM"
181,Subway Mesamall,"Lot G-25, MesaMall, Lot 13865, Persiaran Ilmu BBN, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",2.825131,101.777424,"https://www.waze.com/en/live-map/directions/subway-mesamall-persiaran-ilmu-bbn-lot-g-25,-mesamall,-nilai-nilai?place=w.66715676.667025690.27402092","Monday - Sunday, 10:00 AM - 10:00 PM"
182,Subway Giant Kuala Pilah,"G03 & PS23, Giant Superstore Kuala Pilah, Kampung Kayu Ara, 72000 Kuala Pilah, Negeri Sembilan, Malaysia",2.737869,102.217957,"https://www.waze.com/en/live-map/directions/subway-giant-kuala-pilah-g03-and-ps23,-giant-superstore-kuala-pilah?place=w.66977819.669909266.27401875","Monday - Sunday, 10:00 AM - 7:00 PM"
183,Subway Aeon Nilai,"S-11 Level 2, Aeon Nilai, Persiaran Pusat Bandar, 71800 Bandar Baru Nilai, Negeri Sembilan, Malaysia",2.817904,101.789877,"https://www.waze.com/en/live-map/directions/subway-aeon-nilai-s-11-level-2,-aeon-nilai,-bandar-baru-nilai?place=w.66715676.667091226.27398036","Monday - Sunday, 9:30 AM - 10:00 PM"
184,Subway Unicity,"G-039 & G-40, Ground Floor, Unicity Mall, Bandar Seremban 3, 70300 Seremban, Negeri Sembilan",2.672767,101.934207,"https://www.waze.com/en/live-map/directions/subway-unicity-mall-g-039-and-g-40,-ground-floor,-unicity-mall-seremban?place=w.66781211.668008715.27398799",
185,Subway Tesco Cheng,"Lot G7, Tesco Melaka Cheng, 1, Jalan Inang 3, Taman Paya Rumput Utama, 75460 Melaka",2.281134,102.216112,"https://www.waze.com/en/live-map/directions/subway-lotuss-melaka-cheng-lot-g7,-lotuss-melaka-cheng?place=w.66977815.669909220.27401304","Monday - Sunday, 9:00 AM - 8:00 PM"
186,Subway Presint 15,"No.32, Jalan Diplomatik 3/1, Presint 15, 62050 Putrajaya",2.944474,101.721963,https://www.waze.com/en/live-map/directions/subway-presint-15-putrajaya-jalan-diplomatik-31-32?place=w.66650141.666632486.24462362,"Monday - Sunday, 8:00 AM - 10:00 PM"
187,Subway The Shore,"Lot GF-25, The Shore Shopping Gallery, 193, Pinggiran @Sungai Melaka, Jalan Persisiran Bunga Raya, 75100 Melaka",2.201859,102.250301,https://www.waze.com/en/live-map/directions/my/malacca/malacca/subway?place=ChIJx2BfhFLx0TERPWsfYPsehFw,"Monday - Sunday, 10:00 AM - 10:00 PM"
188,Subway OBR Ayer Keroh,"Lot No. S-01-SB, Overhead Bridge Restaurant Ayer Keroh, KM210, North South Expressway, 76470 Ayer keroh, Melaka",2.151982,102.693131,"https://waze.com/ul?ll=2.151982,102.693131",Monday - Sunday (9:00AM - 10:00PM)
189,Subway Mydin Jasin,"Lot No. GSRU-24, GSRU-31, Mydin Jasin, PT 8537, Seksyen 1, Bandar jasin Bestari, Mukim Ayer panas, 77200 Jasin, Melaka.",2.277683,102.38765,https://www.waze.com/en/live-map/directions/my/melaka/bemban/subway-mydin-jasin?place=ChIJWWUCNprn0TERb4BZ13hFBZs,
190,Subway AEON Ayer Keroh,"Lot G18 & G19, Ground floor, AEON Melaka Shopping Center, Lebuh Ayer keroh, 75450 Melaka.",2.23423,102.282382,https://www.waze.com/en/live-map/directions/my/malacca/ayer-keroh/subway-@-aeon-melaka?place=ChIJ670t4Inv0TERC1KujPUTQi4,"Monday - Sunday, 10:00 AM - 10:00 PM"
